,index_code,con_code,trade_date,weight
1253,000905.SH,002195.SZ,20220228,0.221
1254,000905.SH,002925.SZ,20220228,0.141
1255,000905.SH,000750.SZ,20220228,0.228
1256,000905.SH,300741.SZ,20220228,0.059
1257,000905.SH,300463.SZ,20220228,0.181
1258,000905.SH,000718.SZ,20220228,0.094
1259,000905.SH,002444.SZ,20220228,0.21
1260,000905.SH,600839.SH,20220228,0.173
1261,000905.SH,600170.SH,20220228,0.222
1262,000905.SH,000937.SZ,20220228,0.106
1263,000905.SH,002399.SZ,20220228,0.091
1264,000905.SH,600823.SH,20220228,0.056
1265,000905.SH,002946.SZ,20220228,0.037
1266,000905.SH,601778.SH,20220228,0.161
1267,000905.SH,600166.SH,20220228,0.201
1268,000905.SH,601860.SH,20220228,0.089
1269,000905.SH,600909.SH,20220228,0.212
1270,000905.SH,002048.SZ,20220228,0.131
1271,000905.SH,600871.SH,20220228,0.07
1272,000905.SH,300133.SZ,20220228,0.097
1273,000905.SH,000046.SZ,20220228,0.057
1274,000905.SH,002532.SZ,20220228,0.202
1275,000905.SH,600282.SH,20220228,0.178
1276,000905.SH,002146.SZ,20220228,0.131
1277,000905.SH,000089.SZ,20220228,0.115
1278,000905.SH,600867.SH,20220228,0.227
1279,000905.SH,600216.SH,20220228,0.158
1280,000905.SH,603613.SH,20220228,0.434
1281,000905.SH,002221.SZ,20220228,0.205
1282,000905.SH,300763.SZ,20220228,0.383
1283,000905.SH,600643.SH,20220228,0.104
1284,000905.SH,002985.SZ,20220228,0.202
1285,000905.SH,600885.SH,20220228,0.501
1286,000905.SH,000623.SZ,20220228,0.23
1287,000905.SH,600811.SH,20220228,0.161
1288,000905.SH,600623.SH,20220228,0.079
1289,000905.SH,600928.SH,20220228,0.086
1290,000905.SH,600529.SH,20220228,0.227
1291,000905.SH,603225.SH,20220228,0.164
1292,000905.SH,000932.SZ,20220228,0.369
1293,000905.SH,603707.SH,20220228,0.194
1294,000905.SH,600325.SH,20220228,0.161
1295,000905.SH,000883.SZ,20220228,0.139
1296,000905.SH,000961.SZ,20220228,0.117
1297,000905.SH,300253.SZ,20220228,0.299
1298,000905.SH,600118.SH,20220228,0.232
1299,000905.SH,600988.SH,20220228,0.322
1300,000905.SH,601997.SH,20220228,0.256
1301,000905.SH,002739.SZ,20220228,0.228
1302,000905.SH,600985.SH,20220228,0.203
1303,000905.SH,300376.SZ,20220228,0.167
1304,000905.SH,002705.SZ,20220228,0.096
1305,000905.SH,002382.SZ,20220228,0.148
1306,000905.SH,300315.SZ,20220228,0.157
1307,000905.SH,688029.SH,20220228,0.125
1308,000905.SH,000869.SZ,20220228,0.062
1309,000905.SH,300009.SZ,20220228,0.189
1310,000905.SH,002004.SZ,20220228,0.152
1311,000905.SH,000027.SZ,20220228,0.21
1312,000905.SH,000738.SZ,20220228,0.255
1313,000905.SH,002429.SZ,20220228,0.123
1314,000905.SH,000031.SZ,20220228,0.077
1315,000905.SH,601179.SH,20220228,0.161
1316,000905.SH,300296.SZ,20220228,0.262
1317,000905.SH,002002.SZ,20220228,0.205
1318,000905.SH,600732.SH,20220228,0.252
1319,000905.SH,000629.SZ,20220228,0.276
1320,000905.SH,600487.SH,20220228,0.427
1321,000905.SH,002505.SZ,20220228,0.17
1322,000905.SH,603712.SH,20220228,0.163
1323,000905.SH,002268.SZ,20220228,0.413
1324,000905.SH,300244.SZ,20220228,0.205
1325,000905.SH,600027.SH,20220228,0.214
1326,000905.SH,688099.SH,20220228,0.496
1327,000905.SH,600329.SH,20220228,0.117
1328,000905.SH,688321.SH,20220228,0.113
1329,000905.SH,600315.SH,20220228,0.201
1330,000905.SH,002030.SZ,20220228,0.279
1331,000905.SH,002174.SZ,20220228,0.133
1332,000905.SH,601991.SH,20220228,0.108
1333,000905.SH,000987.SZ,20220228,0.152
1334,000905.SH,688006.SH,20220228,0.142
1335,000905.SH,600177.SH,20220228,0.287
1336,000905.SH,002945.SZ,20220228,0.057
1337,000905.SH,300751.SZ,20220228,0.431
1338,000905.SH,688065.SH,20220228,0.274
1339,000905.SH,000830.SZ,20220228,0.292
1340,000905.SH,300724.SZ,20220228,0.28
1341,000905.SH,300308.SZ,20220228,0.329
1342,000905.SH,000970.SZ,20220228,0.209
1343,000905.SH,000488.SZ,20220228,0.13
1344,000905.SH,600066.SH,20220228,0.202
1345,000905.SH,000690.SZ,20220228,0.174
1346,000905.SH,300024.SZ,20220228,0.197
1347,000905.SH,600482.SH,20220228,0.299
1348,000905.SH,601198.SH,20220228,0.254
1349,000905.SH,002353.SZ,20220228,0.392
1350,000905.SH,600566.SH,20220228,0.136
1351,000905.SH,600820.SH,20220228,0.157
1352,000905.SH,688002.SH,20220228,0.259
1353,000905.SH,600233.SH,20220228,0.365
1354,000905.SH,600435.SH,20220228,0.131
1355,000905.SH,600535.SH,20220228,0.207
1356,000905.SH,000028.SZ,20220228,0.076
1357,000905.SH,601598.SH,20220228,0.103
1358,000905.SH,605358.SH,20220228,0.499
1359,000905.SH,601005.SH,20220228,0.213
1360,000905.SH,002191.SZ,20220228,0.261
1361,000905.SH,601975.SH,20220228,0.108
1362,000905.SH,300363.SZ,20220228,0.401
1363,000905.SH,600348.SH,20220228,0.22
1364,000905.SH,000930.SZ,20220228,0.179
1365,000905.SH,300017.SZ,20220228,0.254
1366,000905.SH,601077.SH,20220228,0.37
1367,000905.SH,600039.SH,20220228,0.273
1368,000905.SH,000519.SZ,20220228,0.289
1369,000905.SH,601636.SH,20220228,0.387
1370,000905.SH,600201.SH,20220228,0.239
1371,000905.SH,002010.SZ,20220228,0.144
1372,000905.SH,002396.SZ,20220228,0.184
1373,000905.SH,002299.SZ,20220228,0.225
1374,000905.SH,601969.SH,20220228,0.069
1375,000905.SH,600717.SH,20220228,0.098
1376,000905.SH,603858.SH,20220228,0.182
1377,000905.SH,603927.SH,20220228,0.16
1378,000905.SH,002563.SZ,20220228,0.087
1379,000905.SH,600782.SH,20220228,0.173
1380,000905.SH,600466.SH,20220228,0.043
1381,000905.SH,600446.SH,20220228,0.157
1382,000905.SH,603708.SH,20220228,0.048
1383,000905.SH,600299.SH,20220228,0.073
1384,000905.SH,002223.SZ,20220228,0.27
1385,000905.SH,600415.SH,20220228,0.195
1386,000905.SH,002127.SZ,20220228,0.168
1387,000905.SH,600673.SH,20220228,0.2
1388,000905.SH,000540.SZ,20220228,0.17
1389,000905.SH,002281.SZ,20220228,0.139
1390,000905.SH,601298.SH,20220228,0.062
1391,000905.SH,600372.SH,20220228,0.214
1392,000905.SH,002092.SZ,20220228,0.299
1393,000905.SH,000009.SZ,20220228,0.543
1394,000905.SH,601869.SH,20220228,0.06
1395,000905.SH,601958.SH,20220228,0.105
1396,000905.SH,000877.SZ,20220228,0.13
1397,000905.SH,000990.SZ,20220228,0.129
1398,000905.SH,000050.SZ,20220228,0.22
1399,000905.SH,601333.SH,20220228,0.121
1400,000905.SH,002233.SZ,20220228,0.139
1401,000905.SH,002180.SZ,20220228,0.538
1402,000905.SH,002375.SZ,20220228,0.066
1403,000905.SH,000636.SZ,20220228,0.255
1404,000905.SH,002423.SZ,20220228,0.093
1405,000905.SH,600316.SH,20220228,0.22
1406,000905.SH,002440.SZ,20220228,0.125
1407,000905.SH,002936.SZ,20220228,0.242
1408,000905.SH,601168.SH,20220228,0.475
1409,000905.SH,600705.SH,20220228,0.318
1410,000905.SH,600598.SH,20220228,0.16
1411,000905.SH,600580.SH,20220228,0.215
1412,000905.SH,002422.SZ,20220228,0.227
1413,000905.SH,600195.SH,20220228,0.123
1414,000905.SH,600497.SH,20220228,0.288
1415,000905.SH,600657.SH,20220228,0.051
1416,000905.SH,000999.SZ,20220228,0.214
1417,000905.SH,600718.SH,20220228,0.171
1418,000905.SH,603885.SH,20220228,0.144
1419,000905.SH,000401.SZ,20220228,0.196
1420,000905.SH,000975.SZ,20220228,0.235
1421,000905.SH,000513.SZ,20220228,0.218
1422,000905.SH,300869.SZ,20220228,0.071
1423,000905.SH,600171.SH,20220228,0.199
1424,000905.SH,002439.SZ,20220228,0.276
1425,000905.SH,002603.SZ,20220228,0.308
1426,000905.SH,600859.SH,20220228,0.225
1427,000905.SH,600801.SH,20220228,0.214
1428,000905.SH,603444.SH,20220228,0.231
1429,000905.SH,603127.SH,20220228,0.282
1430,000905.SH,601128.SH,20220228,0.312
1431,000905.SH,603156.SH,20220228,0.201
1432,000905.SH,300618.SZ,20220228,0.265
1433,000905.SH,002153.SZ,20220228,0.165
1434,000905.SH,002424.SZ,20220228,0.069
1435,000905.SH,600486.SH,20220228,0.354
1436,000905.SH,000671.SZ,20220228,0.092
1437,000905.SH,002701.SZ,20220228,0.15
1438,000905.SH,603893.SH,20220228,0.298
1439,000905.SH,600060.SH,20220228,0.151
1440,000905.SH,601611.SH,20220228,0.11
1441,000905.SH,300630.SZ,20220228,0.194
1442,000905.SH,000997.SZ,20220228,0.223
1443,000905.SH,603456.SH,20220228,0.366
1444,000905.SH,002152.SZ,20220228,0.225
1445,000905.SH,600516.SH,20220228,0.359
1446,000905.SH,688208.SH,20220228,0.217
1447,000905.SH,000158.SZ,20220228,0.122
1448,000905.SH,002242.SZ,20220228,0.092
1449,000905.SH,600256.SH,20220228,0.5
1450,000905.SH,600131.SH,20220228,0.141
1451,000905.SH,688521.SH,20220228,0.231
1452,000905.SH,603000.SH,20220228,0.114
1453,000905.SH,002557.SZ,20220228,0.277
1454,000905.SH,002966.SZ,20220228,0.184
1455,000905.SH,603267.SH,20220228,0.342
1456,000905.SH,600582.SH,20220228,0.103
1457,000905.SH,603568.SH,20220228,0.197
1458,000905.SH,601872.SH,20220228,0.228
1459,000905.SH,000959.SZ,20220228,0.123
1460,000905.SH,002465.SZ,20220228,0.281
1461,000905.SH,002948.SZ,20220228,0.066
1462,000905.SH,603290.SH,20220228,0.283
1463,000905.SH,002131.SZ,20220228,0.234
1464,000905.SH,002266.SZ,20220228,0.203
1465,000905.SH,002797.SZ,20220228,0.327
1466,000905.SH,000739.SZ,20220228,0.255
1467,000905.SH,600095.SH,20220228,0.077
1468,000905.SH,600158.SH,20220228,0.115
1469,000905.SH,002653.SZ,20220228,0.056
1470,000905.SH,601016.SH,20220228,0.26
1471,000905.SH,601577.SH,20220228,0.146
1472,000905.SH,000758.SZ,20220228,0.112
1473,000905.SH,601117.SH,20220228,0.486
1474,000905.SH,600787.SH,20220228,0.077
1475,000905.SH,600707.SH,20220228,0.134
1476,000905.SH,600556.SH,20220228,0.076
1477,000905.SH,002244.SZ,20220228,0.114
1478,000905.SH,600008.SH,20220228,0.233
1479,000905.SH,000998.SZ,20220228,0.307
1480,000905.SH,603650.SH,20220228,0.108
1481,000905.SH,600764.SH,20220228,0.141
1482,000905.SH,002815.SZ,20220228,0.08
1483,000905.SH,600511.SH,20220228,0.161
1484,000905.SH,300088.SZ,20220228,0.361
1485,000905.SH,600597.SH,20220228,0.134
1486,000905.SH,300383.SZ,20220228,0.288
1487,000905.SH,600728.SH,20220228,0.18
1488,000905.SH,601003.SH,20220228,0.043
1489,000905.SH,600498.SH,20220228,0.179
1490,000905.SH,600399.SH,20220228,0.385
1491,000905.SH,600803.SH,20220228,0.233
1492,000905.SH,600879.SH,20220228,0.248
1493,000905.SH,003022.SZ,20220228,0.095
1494,000905.SH,000685.SZ,20220228,0.113
1495,000905.SH,300257.SZ,20220228,0.098
1496,000905.SH,000778.SZ,20220228,0.182
1497,000905.SH,002203.SZ,20220228,0.218
1498,000905.SH,002384.SZ,20220228,0.464
1499,000905.SH,600776.SH,20220228,0.08
1500,000905.SH,300751.SZ,20220128,0.403
1501,000905.SH,002373.SZ,20220128,0.237
1502,000905.SH,300285.SZ,20220128,0.512
1503,000905.SH,300001.SZ,20220128,0.203
1504,000905.SH,002408.SZ,20220128,0.206
1505,000905.SH,600580.SH,20220128,0.218
1506,000905.SH,600171.SH,20220128,0.189
1507,000905.SH,002422.SZ,20220128,0.239
1508,000905.SH,600529.SH,20220128,0.262
1509,000905.SH,002195.SZ,20220128,0.223
1510,000905.SH,300296.SZ,20220128,0.294
1511,000905.SH,002273.SZ,20220128,0.242
1512,000905.SH,601200.SH,20220128,0.124
1513,000905.SH,601869.SH,20220128,0.055
1514,000905.SH,603056.SH,20220128,0.056
1515,000905.SH,603866.SH,20220128,0.158
1516,000905.SH,000877.SZ,20220128,0.127
1517,000905.SH,000967.SZ,20220128,0.092
1518,000905.SH,002375.SZ,20220128,0.068
1519,000905.SH,600649.SH,20220128,0.083
1520,000905.SH,601118.SH,20220128,0.132
1521,000905.SH,000158.SZ,20220128,0.108
1522,000905.SH,002423.SZ,20220128,0.088
1523,000905.SH,600717.SH,20220128,0.093
1524,000905.SH,000709.SZ,20220128,0.161
1525,000905.SH,600776.SH,20220128,0.078
1526,000905.SH,600038.SH,20220128,0.259
1527,000905.SH,000629.SZ,20220128,0.251
1528,000905.SH,002468.SZ,20220128,0.086
1529,000905.SH,000987.SZ,20220128,0.143
1530,000905.SH,600369.SH,20220128,0.253
1531,000905.SH,600482.SH,20220128,0.299
1532,000905.SH,603444.SH,20220128,0.241
1533,000905.SH,601928.SH,20220128,0.09
1534,000905.SH,600392.SH,20220128,0.365
1535,000905.SH,600153.SH,20220128,0.256
1536,000905.SH,002250.SZ,20220128,0.202
1537,000905.SH,002372.SZ,20220128,0.229
1538,000905.SH,600398.SH,20220128,0.124
1539,000905.SH,600755.SH,20220128,0.163
1540,000905.SH,002945.SZ,20220128,0.06
1541,000905.SH,600928.SH,20220128,0.089
1542,000905.SH,002131.SZ,20220128,0.248
1543,000905.SH,600535.SH,20220128,0.196
1544,000905.SH,600879.SH,20220128,0.246
1545,000905.SH,600095.SH,20220128,0.078
1546,000905.SH,600867.SH,20220128,0.23
1547,000905.SH,001965.SZ,20220128,0.11
1548,000905.SH,003035.SZ,20220128,0.084
1549,000905.SH,002244.SZ,20220128,0.117
1550,000905.SH,002085.SZ,20220128,0.119
1551,000905.SH,601866.SH,20220128,0.186
1552,000905.SH,300017.SZ,20220128,0.226
1553,000905.SH,000519.SZ,20220128,0.245
1554,000905.SH,600157.SH,20220128,0.59
1555,000905.SH,603858.SH,20220128,0.18
1556,000905.SH,000537.SZ,20220128,0.188
1557,000905.SH,002080.SZ,20220128,0.313
1558,000905.SH,600839.SH,20220128,0.18
1559,000905.SH,002019.SZ,20220128,0.202
1560,000905.SH,300482.SZ,20220128,0.181
1561,000905.SH,300315.SZ,20220128,0.163
1562,000905.SH,002511.SZ,20220128,0.185
1563,000905.SH,002745.SZ,20220128,0.186
1564,000905.SH,688208.SH,20220128,0.271
1565,000905.SH,000983.SZ,20220128,0.253
1566,000905.SH,600808.SH,20220128,0.15
1567,000905.SH,002128.SZ,20220128,0.179
1568,000905.SH,600803.SH,20220128,0.235
1569,000905.SH,002439.SZ,20220128,0.292
1570,000905.SH,002056.SZ,20220128,0.206
1571,000905.SH,000869.SZ,20220128,0.066
1572,000905.SH,600037.SH,20220128,0.121
1573,000905.SH,000997.SZ,20220128,0.215
1574,000905.SH,600528.SH,20220128,0.176
1575,000905.SH,000656.SZ,20220128,0.229
1576,000905.SH,603317.SH,20220128,0.076
1577,000905.SH,000718.SZ,20220128,0.099
1578,000905.SH,002302.SZ,20220128,0.064
1579,000905.SH,300133.SZ,20220128,0.109
1580,000905.SH,600998.SH,20220128,0.199
1581,000905.SH,600733.SH,20220128,0.297
1582,000905.SH,600339.SH,20220128,0.077
1583,000905.SH,601880.SH,20220128,0.151
1584,000905.SH,600901.SH,20220128,0.094
1585,000905.SH,600500.SH,20220128,0.166
1586,000905.SH,000031.SZ,20220128,0.077
1587,000905.SH,000728.SZ,20220128,0.349
1588,000905.SH,600885.SH,20220128,0.53
1589,000905.SH,002926.SZ,20220128,0.227
1590,000905.SH,002299.SZ,20220128,0.251
1591,000905.SH,601615.SH,20220128,0.637
1592,000905.SH,600699.SH,20220128,0.278
1593,000905.SH,000089.SZ,20220128,0.122
1594,000905.SH,300376.SZ,20220128,0.155
1595,000905.SH,600141.SH,20220128,0.369
1596,000905.SH,600563.SH,20220128,0.422
1597,000905.SH,002673.SZ,20220128,0.324
1598,000905.SH,300244.SZ,20220128,0.202
1599,000905.SH,600158.SH,20220128,0.134
1600,000905.SH,600521.SH,20220128,0.299
1601,000905.SH,002958.SZ,20220128,0.165
1602,000905.SH,002797.SZ,20220128,0.347
1603,000905.SH,000878.SZ,20220128,0.194
1604,000905.SH,600764.SH,20220128,0.144
1605,000905.SH,600823.SH,20220128,0.059
1606,000905.SH,601872.SH,20220128,0.2
1607,000905.SH,002004.SZ,20220128,0.157
1608,000905.SH,600325.SH,20220128,0.171
1609,000905.SH,601577.SH,20220128,0.151
1610,000905.SH,601992.SH,20220128,0.182
1611,000905.SH,600160.SH,20220128,0.277
1612,000905.SH,600373.SH,20220128,0.122
1613,000905.SH,600060.SH,20220128,0.178
1614,000905.SH,002387.SZ,20220128,0.107
1615,000905.SH,605358.SH,20220128,0.509
1616,000905.SH,601228.SH,20220128,0.064
1617,000905.SH,603712.SH,20220128,0.176
1618,000905.SH,600546.SH,20220128,0.144
1619,000905.SH,002572.SZ,20220128,0.221
1620,000905.SH,601665.SH,20220128,0.044
1621,000905.SH,002249.SZ,20220128,0.199
1622,000905.SH,000778.SZ,20220128,0.177
1623,000905.SH,600299.SH,20220128,0.071
1624,000905.SH,300463.SZ,20220128,0.177
1625,000905.SH,603885.SH,20220128,0.168
1626,000905.SH,300072.SZ,20220128,0.174
1627,000905.SH,002078.SZ,20220128,0.285
1628,000905.SH,600415.SH,20220128,0.196
1629,000905.SH,601991.SH,20220128,0.104
1630,000905.SH,601608.SH,20220128,0.109
1631,000905.SH,601718.SH,20220128,0.114
1632,000905.SH,600372.SH,20220128,0.21
1633,000905.SH,603156.SH,20220128,0.207
1634,000905.SH,300630.SZ,20220128,0.199
1635,000905.SH,600466.SH,20220128,0.048
1636,000905.SH,600820.SH,20220128,0.161
1637,000905.SH,600567.SH,20220128,0.161
1638,000905.SH,300618.SZ,20220128,0.243
1639,000905.SH,002185.SZ,20220128,0.407
1640,000905.SH,600516.SH,20220128,0.349
1641,000905.SH,000959.SZ,20220128,0.118
1642,000905.SH,600884.SH,20220128,0.455
1643,000905.SH,601106.SH,20220128,0.135
1644,000905.SH,688065.SH,20220128,0.314
1645,000905.SH,603515.SH,20220128,0.046
1646,000905.SH,002223.SZ,20220128,0.285
1647,000905.SH,601156.SH,20220128,0.059
1648,000905.SH,600667.SH,20220128,0.171
1649,000905.SH,000999.SZ,20220128,0.216
1650,000905.SH,002152.SZ,20220128,0.225
1651,000905.SH,601611.SH,20220128,0.107
1652,000905.SH,000039.SZ,20220128,0.295
1653,000905.SH,300212.SZ,20220128,0.175
1654,000905.SH,600507.SH,20220128,0.159
1655,000905.SH,300166.SZ,20220128,0.147
1656,000905.SH,600903.SH,20220128,0.033
1657,000905.SH,300363.SZ,20220128,0.404
1658,000905.SH,600266.SH,20220128,0.094
1659,000905.SH,000156.SZ,20220128,0.068
1660,000905.SH,600056.SH,20220128,0.092
1661,000905.SH,300724.SZ,20220128,0.272
1662,000905.SH,002180.SZ,20220128,0.549
1663,000905.SH,000553.SZ,20220128,0.054
1664,000905.SH,002002.SZ,20220128,0.206
1665,000905.SH,002065.SZ,20220128,0.218
1666,000905.SH,300763.SZ,20220128,0.37
1667,000905.SH,600297.SH,20220128,0.162
1668,000905.SH,600732.SH,20220128,0.239
1669,000905.SH,600556.SH,20220128,0.084
1670,000905.SH,600271.SH,20220128,0.229
1671,000905.SH,300168.SZ,20220128,0.222
1672,000905.SH,601958.SH,20220128,0.097
1673,000905.SH,003022.SZ,20220128,0.09
1674,000905.SH,002030.SZ,20220128,0.278
1675,000905.SH,001872.SZ,20220128,0.059
1676,000905.SH,603650.SH,20220128,0.101
1677,000905.SH,000685.SZ,20220128,0.114
1678,000905.SH,000807.SZ,20220128,0.298
1679,000905.SH,600216.SH,20220128,0.163
1680,000905.SH,002653.SZ,20220128,0.059
1681,000905.SH,000021.SZ,20220128,0.198
1682,000905.SH,300070.SZ,20220128,0.229
1683,000905.SH,002382.SZ,20220128,0.17
1684,000905.SH,600435.SH,20220128,0.128
1685,000905.SH,600006.SH,20220128,0.077
1686,000905.SH,300741.SZ,20220128,0.058
1687,000905.SH,002266.SZ,20220128,0.205
1688,000905.SH,300474.SZ,20220128,0.271
1689,000905.SH,600348.SH,20220128,0.197
1690,000905.SH,601016.SH,20220128,0.247
1691,000905.SH,603883.SH,20220128,0.138
1692,000905.SH,601636.SH,20220128,0.404
1693,000905.SH,002092.SZ,20220128,0.306
1694,000905.SH,600754.SH,20220128,0.409
1695,000905.SH,600908.SH,20220128,0.139
1696,000905.SH,601778.SH,20220128,0.152
1697,000905.SH,600517.SH,20220128,0.178
1698,000905.SH,600970.SH,20220128,0.18
1699,000905.SH,000998.SZ,20220128,0.311
1700,000905.SH,603218.SH,20220128,0.215
1701,000905.SH,600648.SH,20220128,0.076
1702,000905.SH,600256.SH,20220128,0.422
1703,000905.SH,002458.SZ,20220128,0.092
1704,000905.SH,600859.SH,20220128,0.245
1705,000905.SH,600399.SH,20220128,0.447
1706,000905.SH,600064.SH,20220128,0.126
1707,000905.SH,002048.SZ,20220128,0.153
1708,000905.SH,000581.SZ,20220128,0.166
1709,000905.SH,300699.SZ,20220128,0.356
1710,000905.SH,002353.SZ,20220128,0.379
1711,000905.SH,600131.SH,20220128,0.15
1712,000905.SH,600623.SH,20220128,0.075
1713,000905.SH,603638.SH,20220128,0.16
1714,000905.SH,002557.SZ,20220128,0.265
1715,000905.SH,603077.SH,20220128,0.345
1716,000905.SH,600597.SH,20220128,0.14
1717,000905.SH,002424.SZ,20220128,0.072
1718,000905.SH,600895.SH,20220128,0.169
1719,000905.SH,000027.SZ,20220128,0.21
1720,000905.SH,000046.SZ,20220128,0.06
1721,000905.SH,688521.SH,20220128,0.243
1722,000905.SH,002155.SZ,20220128,0.137
1723,000905.SH,600673.SH,20220128,0.177
1724,000905.SH,600039.SH,20220128,0.244
1725,000905.SH,600008.SH,20220128,0.221
1726,000905.SH,000717.SZ,20220128,0.085
1727,000905.SH,000402.SZ,20220128,0.108
1728,000905.SH,600315.SH,20220128,0.219
1729,000905.SH,002124.SZ,20220128,0.145
1730,000905.SH,600380.SH,20220128,0.177
1731,000905.SH,000547.SZ,20220128,0.302
1732,000905.SH,601456.SH,20220128,0.167
1733,000905.SH,600639.SH,20220128,0.063
1734,000905.SH,002690.SZ,20220128,0.144
1735,000905.SH,000932.SZ,20220128,0.363
1736,000905.SH,002368.SZ,20220128,0.156
1737,000905.SH,000686.SZ,20220128,0.189
1738,000905.SH,000401.SZ,20220128,0.194
1739,000905.SH,002110.SZ,20220128,0.135
1740,000905.SH,688099.SH,20220128,0.48
1741,000905.SH,600316.SH,20220128,0.21
1742,000905.SH,603708.SH,20220128,0.055
1743,000905.SH,600863.SH,20220128,0.166
1744,000905.SH,688536.SH,20220128,0.311
1745,000905.SH,002384.SZ,20220128,0.536
1746,000905.SH,002191.SZ,20220128,0.279
1747,000905.SH,002268.SZ,20220128,0.381
1748,000905.SH,601860.SH,20220128,0.092
1749,000905.SH,600956.SH,20220128,0.032
1750,000905.SH,600298.SH,20220128,0.453
1751,000905.SH,601333.SH,20220128,0.125
1752,000905.SH,000009.SZ,20220128,0.526
1753,000905.SH,002815.SZ,20220128,0.074
1754,000905.SH,601000.SH,20220128,0.128
1755,000905.SH,603355.SH,20220128,0.046
1756,000905.SH,600195.SH,20220128,0.117
1757,000905.SH,000970.SZ,20220128,0.18
1758,000905.SH,601568.SH,20220128,0.049
1759,000905.SH,601139.SH,20220128,0.071
1760,000905.SH,603589.SH,20220128,0.399
1761,000905.SH,000528.SZ,20220128,0.118
1762,000905.SH,002281.SZ,20220128,0.134
1763,000905.SH,603228.SH,20220128,0.138
1764,000905.SH,600446.SH,20220128,0.152
1765,000905.SH,600259.SH,20220128,0.117
1766,000905.SH,600959.SH,20220128,0.101
1767,000905.SH,002603.SZ,20220128,0.277
1768,000905.SH,002946.SZ,20220128,0.038
1769,000905.SH,300058.SZ,20220128,0.347
1770,000905.SH,002925.SZ,20220128,0.149
1771,000905.SH,002233.SZ,20220128,0.135
1772,000905.SH,600486.SH,20220128,0.347
1773,000905.SH,600409.SH,20220128,0.153
1774,000905.SH,000758.SZ,20220128,0.107
1775,000905.SH,300026.SZ,20220128,0.177
1776,000905.SH,600170.SH,20220128,0.233
1777,000905.SH,600536.SH,20220128,0.215
1778,000905.SH,002409.SZ,20220128,0.3
1779,000905.SH,000012.SZ,20220128,0.194
1780,000905.SH,002028.SZ,20220128,0.442
1781,000905.SH,002465.SZ,20220128,0.271
1782,000905.SH,300308.SZ,20220128,0.319
1783,000905.SH,603127.SH,20220128,0.247
1784,000905.SH,002399.SZ,20220128,0.092
1785,000905.SH,600155.SH,20220128,0.179
1786,000905.SH,600511.SH,20220128,0.168
1787,000905.SH,002440.SZ,20220128,0.132
1788,000905.SH,600637.SH,20220128,0.272
1789,000905.SH,000563.SZ,20220128,0.099
1790,000905.SH,688005.SH,20220128,0.554
1791,000905.SH,000559.SZ,20220128,0.118
1792,000905.SH,000400.SZ,20220128,0.229
1793,000905.SH,603719.SH,20220128,0.045
1794,000905.SH,000723.SZ,20220128,0.543
1795,000905.SH,601555.SH,20220128,0.503
1796,000905.SH,600418.SH,20220128,0.326
1797,000905.SH,603613.SH,20220128,0.437
1798,000905.SH,000598.SZ,20220128,0.162
1799,000905.SH,000825.SZ,20220128,0.246
1800,000905.SH,603605.SH,20220128,0.27
1801,000905.SH,000028.SZ,20220128,0.078
1802,000905.SH,601298.SH,20220128,0.062
1803,000905.SH,002739.SZ,20220128,0.259
1804,000905.SH,000090.SZ,20220128,0.127
1805,000905.SH,002385.SZ,20220128,0.482
1806,000905.SH,600498.SH,20220128,0.177
1807,000905.SH,600062.SH,20220128,0.099
1808,000905.SH,002948.SZ,20220128,0.07
1809,000905.SH,300146.SZ,20220128,0.34
1810,000905.SH,002500.SZ,20220128,0.203
1811,000905.SH,002127.SZ,20220128,0.183
1812,000905.SH,300115.SZ,20220128,0.187
1813,000905.SH,601128.SH,20220128,0.322
1814,000905.SH,600988.SH,20220128,0.297
1815,000905.SH,603707.SH,20220128,0.21
1816,000905.SH,002396.SZ,20220128,0.163
1817,000905.SH,002430.SZ,20220128,0.189
1818,000905.SH,601003.SH,20220128,0.043
1819,000905.SH,600066.SH,20220128,0.218
1820,000905.SH,600598.SH,20220128,0.15
1821,000905.SH,000830.SZ,20220128,0.256
1822,000905.SH,600166.SH,20220128,0.239
1823,000905.SH,002294.SZ,20220128,0.167
1824,000905.SH,603225.SH,20220128,0.16
1825,000905.SH,603267.SH,20220128,0.361
1826,000905.SH,600522.SH,20220128,0.704
1827,000905.SH,002936.SZ,20220128,0.25
1828,000905.SH,002013.SZ,20220128,0.375
1829,000905.SH,300024.SZ,20220128,0.201
1830,000905.SH,603786.SH,20220128,0.055
1831,000905.SH,603983.SH,20220128,0.023
1832,000905.SH,601699.SH,20220128,0.23
1833,000905.SH,600549.SH,20220128,0.264
1834,000905.SH,688029.SH,20220128,0.131
1835,000905.SH,600704.SH,20220128,0.261
1836,000905.SH,000750.SZ,20220128,0.237
1837,000905.SH,000887.SZ,20220128,0.231
1838,000905.SH,002081.SZ,20220128,0.123
1839,000905.SH,603893.SH,20220128,0.283
1840,000905.SH,600329.SH,20220128,0.117
1841,000905.SH,002429.SZ,20220128,0.124
1842,000905.SH,000623.SZ,20220128,0.246
1843,000905.SH,002508.SZ,20220128,0.26
1844,000905.SH,000898.SZ,20220128,0.134
1845,000905.SH,688006.SH,20220128,0.168
1846,000905.SH,300182.SZ,20220128,0.208
1847,000905.SH,600765.SH,20220128,0.431
